date,state,pledges
2022-11-17,Kedah,9
2022-11-18,Kedah,7
2022-11-19,Kedah,8
2022-11-20,Kedah,2
2022-11-21,Kedah,5
2022-11-22,Kedah,17
2022-11-23,Kedah,15
2022-11-24,Kedah,4
2022-11-25,Kedah,12
2022-11-26,Kedah,4
2022-11-27,Kedah,4
2022-11-28,Kedah,7
2022-11-29,Kedah,6
2022-11-30,Kedah,7
2022-12-01,Kedah,6
2022-12-02,Kedah,7
2022-12-03,Kedah,2
2022-12-04,Kedah,6
2022-12-05,Kedah,5
2022-12-06,Kedah,3
2022-12-07,Kedah,5
2022-12-08,Kedah,6
2022-12-09,Kedah,2
2022-12-10,Kedah,4
2022-12-11,Kedah,3
2022-12-12,Kedah,5
2022-12-13,Kedah,11
2022-12-14,Kedah,8
2022-12-15,Kedah,5
2022-12-16,Kedah,6
2022-12-17,Kedah,5
2022-12-18,Kedah,5
2022-12-19,Kedah,4
2022-12-20,Kedah,2
2022-12-21,Kedah,3
2022-12-22,Kedah,3
2022-12-23,Kedah,4
2022-12-24,Kedah,0
2022-12-25,Kedah,5
2022-12-26,Kedah,4
2022-12-27,Kedah,7
2022-12-28,Kedah,13
2022-12-29,Kedah,12
2022-12-30,Kedah,11
2022-12-31,Kedah,6
2023-01-01,Kedah,10
2023-01-02,Kedah,14
2023-01-03,Kedah,9
2023-01-04,Kedah,6
2023-01-05,Kedah,17
2023-01-06,Kedah,11
2023-01-07,Kedah,6
2023-01-08,Kedah,7
2023-01-09,Kedah,5
2023-01-10,Kedah,5
2023-01-11,Kedah,10
2023-01-12,Kedah,6
2023-01-13,Kedah,3
2023-01-14,Kedah,4
2023-01-15,Kedah,12
2023-01-16,Kedah,6
2023-01-17,Kedah,5
2023-01-18,Kedah,9
2023-01-19,Kedah,8
2023-01-20,Kedah,4
2023-01-21,Kedah,4
2023-01-22,Kedah,5
2023-01-23,Kedah,2
2023-01-24,Kedah,1
2023-01-25,Kedah,4
2023-01-26,Kedah,1
2023-01-27,Kedah,4
2023-01-28,Kedah,1
2023-01-29,Kedah,2
2023-01-30,Kedah,5
2023-01-31,Kedah,3
2023-02-01,Kedah,2
2023-02-02,Kedah,4
2023-02-03,Kedah,3
2023-02-04,Kedah,3
2023-02-05,Kedah,2
2023-02-06,Kedah,5
2023-02-07,Kedah,2
2023-02-08,Kedah,5
2023-02-09,Kedah,4
2023-02-10,Kedah,2
2023-02-11,Kedah,9
2023-02-12,Kedah,5
2023-02-13,Kedah,5
2023-02-14,Kedah,4
2023-02-15,Kedah,6
2023-02-16,Kedah,1
2023-02-17,Kedah,10
2023-02-18,Kedah,5
2023-02-19,Kedah,6
2023-02-20,Kedah,5
2023-02-21,Kedah,3
2023-02-22,Kedah,5
2023-02-23,Kedah,6
2023-02-24,Kedah,4
2023-02-25,Kedah,0
2023-02-26,Kedah,4
2023-02-27,Kedah,3
2023-02-28,Kedah,2
2023-03-01,Kedah,2
2023-03-02,Kedah,4
2023-03-03,Kedah,3
2023-03-04,Kedah,4
2023-03-05,Kedah,2
2023-03-06,Kedah,3
2023-03-07,Kedah,5
2023-03-08,Kedah,1
2023-03-09,Kedah,5
2023-03-10,Kedah,6
2023-03-11,Kedah,9
2023-03-12,Kedah,3
2023-03-13,Kedah,2
2023-03-14,Kedah,22
2023-03-15,Kedah,2
2023-03-16,Kedah,3
2023-03-17,Kedah,5
2023-03-18,Kedah,1
2023-03-19,Kedah,2
2023-03-20,Kedah,6
2023-03-21,Kedah,3
2023-03-22,Kedah,5
2023-03-23,Kedah,1
2023-03-24,Kedah,0
2023-03-25,Kedah,1
2023-03-26,Kedah,1
2023-03-27,Kedah,3
2023-03-28,Kedah,2
2023-03-29,Kedah,2
2023-03-30,Kedah,2
2023-03-31,Kedah,3
2023-04-01,Kedah,2
2023-04-02,Kedah,6
2023-04-03,Kedah,3
2023-04-04,Kedah,6
2023-04-05,Kedah,6
2023-04-06,Kedah,2
2023-04-07,Kedah,2
2023-04-08,Kedah,1
2023-04-09,Kedah,3
2023-04-10,Kedah,2
2023-04-11,Kedah,0
2023-04-12,Kedah,1
2023-04-13,Kedah,12
2023-04-14,Kedah,15
2023-04-15,Kedah,14
2023-04-16,Kedah,9
2023-04-17,Kedah,6
2023-04-18,Kedah,4
2023-04-19,Kedah,5
2023-04-20,Kedah,4
2023-04-21,Kedah,4
2023-04-22,Kedah,4
2023-04-23,Kedah,3
2023-04-24,Kedah,3
2023-04-25,Kedah,8
2023-04-26,Kedah,5
2023-04-27,Kedah,8
2023-04-28,Kedah,8
2023-04-29,Kedah,5
2023-04-30,Kedah,2
2023-05-01,Kedah,6
2023-05-02,Kedah,4
2023-05-03,Kedah,3
2023-05-04,Kedah,6
2023-05-05,Kedah,1
2023-05-06,Kedah,3
2023-05-07,Kedah,2
2023-05-08,Kedah,4
2023-05-09,Kedah,1
2023-05-10,Kedah,5
2023-05-11,Kedah,3
2023-05-12,Kedah,6
2023-05-13,Kedah,1
2023-05-14,Kedah,5
2023-05-15,Kedah,4
2023-05-16,Kedah,4
2023-05-17,Kedah,6
2023-05-18,Kedah,10
2023-05-19,Kedah,5
2023-05-20,Kedah,2
2023-05-21,Kedah,5
2023-05-22,Kedah,0
2023-05-23,Kedah,4
2023-05-24,Kedah,5
2023-05-25,Kedah,3
2023-05-26,Kedah,0
2023-05-27,Kedah,1
2023-05-28,Kedah,0
2023-05-29,Kedah,2
2023-05-30,Kedah,2
2023-05-31,Kedah,2
2023-06-01,Kedah,2
2023-06-02,Kedah,1
2023-06-03,Kedah,2
2023-06-04,Kedah,3
2023-06-05,Kedah,3
2023-06-06,Kedah,5
2023-06-07,Kedah,2
2023-06-08,Kedah,2
2023-06-09,Kedah,3
2023-06-10,Kedah,7
2023-06-11,Kedah,2
2023-06-12,Kedah,11
2023-06-13,Kedah,12
2023-06-14,Kedah,13
2023-06-15,Kedah,3
2023-06-16,Kedah,14
2023-06-17,Kedah,4
2023-06-18,Kedah,1
2023-06-19,Kedah,6
2023-06-20,Kedah,3
2023-06-21,Kedah,9
2023-06-22,Kedah,7
2023-06-23,Kedah,1
2023-06-24,Kedah,6
2023-06-25,Kedah,1
2023-06-26,Kedah,6
2023-06-27,Kedah,4
2023-06-28,Kedah,1
2023-06-29,Kedah,2
2023-06-30,Kedah,7
2023-07-01,Kedah,0
2023-07-02,Kedah,2
2023-07-03,Kedah,3
2023-07-04,Kedah,1
2023-07-05,Kedah,1
2023-07-06,Kedah,1
2023-07-07,Kedah,2
2023-07-08,Kedah,1
2023-07-09,Kedah,2
2023-07-10,Kedah,0
2023-07-11,Kedah,1
2023-07-12,Kedah,4
2023-07-13,Kedah,3
2023-07-14,Kedah,3
2023-07-15,Kedah,2
2023-07-16,Kedah,10
2023-07-17,Kedah,1
2023-07-18,Kedah,1
2023-07-19,Kedah,3
2023-07-20,Kedah,4
2023-07-21,Kedah,10
2023-07-22,Kedah,0
2023-07-23,Kedah,2
2023-07-24,Kedah,3
2023-07-25,Kedah,1
2023-07-26,Kedah,2
2023-07-27,Kedah,2
2023-07-28,Kedah,5
2023-07-29,Kedah,2
2023-07-30,Kedah,2
2023-07-31,Kedah,3
2023-08-01,Kedah,3
2023-08-02,Kedah,1
2023-08-03,Kedah,2
2023-08-04,Kedah,2
2023-08-05,Kedah,0
2023-08-06,Kedah,3
2023-08-07,Kedah,2
2023-08-08,Kedah,0
2023-08-09,Kedah,0
2023-08-10,Kedah,4
2023-08-11,Kedah,1
2023-08-12,Kedah,1
2023-08-13,Kedah,5
2023-08-14,Kedah,2
2023-08-15,Kedah,2
2023-08-16,Kedah,1
2023-08-17,Kedah,5
2023-08-18,Kedah,1
2023-08-19,Kedah,1
2023-08-20,Kedah,2
2023-08-21,Kedah,3
2023-08-22,Kedah,2
2023-08-23,Kedah,9
2023-08-24,Kedah,1
2023-08-25,Kedah,9
2023-08-26,Kedah,1
2023-08-27,Kedah,5
2023-08-28,Kedah,5
2023-08-29,Kedah,1
2023-08-30,Kedah,2
2023-08-31,Kedah,0
2023-09-01,Kedah,0
2023-09-02,Kedah,2
2023-09-03,Kedah,6
2023-09-04,Kedah,1
2023-09-05,Kedah,1
2023-09-06,Kedah,2
2023-09-07,Kedah,5
2023-09-08,Kedah,9
2023-09-09,Kedah,3
2023-09-10,Kedah,4
2023-09-11,Kedah,12
2023-09-12,Kedah,4
2023-09-13,Kedah,1
2023-09-14,Kedah,4
2023-09-15,Kedah,4
2023-09-16,Kedah,6
2023-09-17,Kedah,9
2023-09-18,Kedah,6
2023-09-19,Kedah,3
2023-09-20,Kedah,0
2023-09-21,Kedah,0
2023-09-22,Kedah,5
2023-09-23,Kedah,3
2023-09-24,Kedah,2
2023-09-25,Kedah,0
2023-09-26,Kedah,3
2023-09-27,Kedah,0
2023-09-28,Kedah,1
2023-09-29,Kedah,1
2023-09-30,Kedah,4
2023-10-01,Kedah,3
2023-10-02,Kedah,3
2023-10-03,Kedah,3
2023-10-04,Kedah,1
2023-10-05,Kedah,4
2023-10-06,Kedah,3
2023-10-07,Kedah,0
2023-10-08,Kedah,2
2023-10-09,Kedah,2
2023-10-10,Kedah,6
2023-10-11,Kedah,4
2023-10-12,Kedah,3
2023-10-13,Kedah,2
2023-10-14,Kedah,8
2023-10-15,Kedah,4
2023-10-16,Kedah,3
2023-10-17,Kedah,3
2023-10-18,Kedah,4
2023-10-19,Kedah,1
2023-10-20,Kedah,3
2023-10-21,Kedah,4
2023-10-22,Kedah,1
2023-10-23,Kedah,0
2023-10-24,Kedah,2
2023-10-25,Kedah,3
2023-10-26,Kedah,2
2023-10-27,Kedah,5
2023-10-28,Kedah,0
2023-10-29,Kedah,3
2023-10-30,Kedah,0
2023-10-31,Kedah,2
2023-11-01,Kedah,2
2023-11-02,Kedah,4
2023-11-03,Kedah,1
2023-11-04,Kedah,0
2023-11-05,Kedah,2
2023-11-06,Kedah,2
2023-11-07,Kedah,0
2023-11-08,Kedah,3
2023-11-09,Kedah,6
2023-11-10,Kedah,0
2023-11-11,Kedah,2
2023-11-12,Kedah,1
2023-11-13,Kedah,2
2023-11-14,Kedah,1
2023-11-15,Kedah,1
2023-11-16,Kedah,3
2023-11-17,Kedah,1
2023-11-18,Kedah,3
2023-11-19,Kedah,2
2023-11-20,Kedah,3
2023-11-21,Kedah,3
2023-11-22,Kedah,3
2023-11-23,Kedah,3
2023-11-24,Kedah,5
2023-11-25,Kedah,3
2023-11-26,Kedah,1
2023-11-27,Kedah,2
2023-11-28,Kedah,3
2023-11-29,Kedah,1
2023-11-30,Kedah,2
2023-12-01,Kedah,2
2023-12-02,Kedah,6
2023-12-03,Kedah,3
2023-12-04,Kedah,1
2023-12-05,Kedah,5
2023-12-06,Kedah,1
2023-12-07,Kedah,5
2023-12-08,Kedah,5
2023-12-09,Kedah,0
2023-12-10,Kedah,3
2023-12-11,Kedah,5
2023-12-12,Kedah,4
2023-12-13,Kedah,5
2023-12-14,Kedah,3
2023-12-15,Kedah,5
2023-12-16,Kedah,2
2023-12-17,Kedah,5
2023-12-18,Kedah,12
2023-12-19,Kedah,6
2023-12-20,Kedah,7
2023-12-21,Kedah,5
2023-12-22,Kedah,5
2023-12-23,Kedah,5
2023-12-24,Kedah,4
2023-12-25,Kedah,7
2023-12-26,Kedah,0
2023-12-27,Kedah,6
2023-12-28,Kedah,4
2023-12-29,Kedah,6
2023-12-30,Kedah,1
2023-12-31,Kedah,3
2022-01-01,Kelantan,10
2022-01-02,Kelantan,0
2022-01-03,Kelantan,0
2022-01-04,Kelantan,0
2022-01-05,Kelantan,3
2022-01-06,Kelantan,2
2022-01-07,Kelantan,1
2022-01-08,Kelantan,0
2022-01-09,Kelantan,1
2022-01-10,Kelantan,0
2022-01-11,Kelantan,0
2022-01-12,Kelantan,0
2022-01-13,Kelantan,3
2022-01-14,Kelantan,4
2022-01-15,Kelantan,1
2022-01-16,Kelantan,0
2022-01-17,Kelantan,0
2022-01-18,Kelantan,0
2022-01-19,Kelantan,0
2022-01-20,Kelantan,0
2022-01-21,Kelantan,0
2022-01-22,Kelantan,0
2022-01-23,Kelantan,0
2022-01-24,Kelantan,0
2022-01-25,Kelantan,0
2022-01-26,Kelantan,0
2022-01-27,Kelantan,0
2022-01-28,Kelantan,0
2022-01-29,Kelantan,0
2022-01-30,Kelantan,3
2022-01-31,Kelantan,4
2022-02-01,Kelantan,0
2022-02-02,Kelantan,0
2022-02-03,Kelantan,1
2022-02-04,Kelantan,0
2022-02-05,Kelantan,0
2022-02-06,Kelantan,0
2022-02-07,Kelantan,0
2022-02-08,Kelantan,1
2022-02-09,Kelantan,0
2022-02-10,Kelantan,0
2022-02-11,Kelantan,1
2022-02-12,Kelantan,3
2022-02-13,Kelantan,0
2022-02-14,Kelantan,15
2022-02-15,Kelantan,2
2022-02-16,Kelantan,1
2022-02-17,Kelantan,2
2022-02-18,Kelantan,1
2022-02-19,Kelantan,0
2022-02-20,Kelantan,3
2022-02-21,Kelantan,3
2022-02-22,Kelantan,5
2022-02-23,Kelantan,0
2022-02-24,Kelantan,1
2022-02-25,Kelantan,0
2022-02-26,Kelantan,1
2022-02-27,Kelantan,1
2022-02-28,Kelantan,4
2022-03-01,Kelantan,1
2022-03-02,Kelantan,4
2022-03-03,Kelantan,2
2022-03-04,Kelantan,0
2022-03-05,Kelantan,4
2022-03-06,Kelantan,7
2022-03-07,Kelantan,1
2022-03-08,Kelantan,4
2022-03-09,Kelantan,3
2022-03-10,Kelantan,3
2022-03-11,Kelantan,0
2022-03-12,Kelantan,21
2022-03-13,Kelantan,12
2022-03-14,Kelantan,4
2022-03-15,Kelantan,2
2022-03-16,Kelantan,2
2022-03-17,Kelantan,1
2022-03-18,Kelantan,0
2022-03-19,Kelantan,0
2022-03-20,Kelantan,7
2022-03-21,Kelantan,4
2022-03-22,Kelantan,0
2022-03-23,Kelantan,0
2022-03-24,Kelantan,0
2022-03-25,Kelantan,2
2022-03-26,Kelantan,0
2022-03-27,Kelantan,0
2022-03-28,Kelantan,4
2022-03-29,Kelantan,1
2022-03-30,Kelantan,2
2022-03-31,Kelantan,2
2022-04-01,Kelantan,5
2022-04-02,Kelantan,0
2022-04-03,Kelantan,1
2022-04-04,Kelantan,0
2022-04-05,Kelantan,0
2022-04-06,Kelantan,1
2022-04-07,Kelantan,2
2022-04-08,Kelantan,0
2022-04-09,Kelantan,0
2022-04-10,Kelantan,0
2022-04-11,Kelantan,1
2022-04-12,Kelantan,15
2022-04-13,Kelantan,0
2022-04-14,Kelantan,1
2022-04-15,Kelantan,0
2022-04-16,Kelantan,0
2022-04-17,Kelantan,1
2022-04-18,Kelantan,3
2022-04-19,Kelantan,1
2022-04-20,Kelantan,0
2022-04-21,Kelantan,0
2022-04-22,Kelantan,0
2022-04-23,Kelantan,1
2022-04-24,Kelantan,0
2022-04-25,Kelantan,2
2022-04-26,Kelantan,0
2022-04-27,Kelantan,0
2022-04-28,Kelantan,2
2022-04-29,Kelantan,0
2022-04-30,Kelantan,1
2022-05-01,Kelantan,0
2022-05-02,Kelantan,0
2022-05-03,Kelantan,0
2022-05-04,Kelantan,0
2022-05-05,Kelantan,0
2022-05-06,Kelantan,1
2022-05-07,Kelantan,1
2022-05-08,Kelantan,0
2022-05-09,Kelantan,0
2022-05-10,Kelantan,0
2022-05-11,Kelantan,0
2022-05-12,Kelantan,0
2022-05-13,Kelantan,1
2022-05-14,Kelantan,0
2022-05-15,Kelantan,0
2022-05-16,Kelantan,1
2022-05-17,Kelantan,2
2022-05-18,Kelantan,1
2022-05-19,Kelantan,1
2022-05-20,Kelantan,1
2022-05-21,Kelantan,0
2022-05-22,Kelantan,0
2022-05-23,Kelantan,0
2022-05-24,Kelantan,0
2022-05-25,Kelantan,0
2022-05-26,Kelantan,0
2022-05-27,Kelantan,0
2022-05-28,Kelantan,0
2022-05-29,Kelantan,1
2022-05-30,Kelantan,15
2022-05-31,Kelantan,3
2022-06-01,Kelantan,2
2022-06-02,Kelantan,2
2022-06-03,Kelantan,0
2022-06-04,Kelantan,1
2022-06-05,Kelantan,4
2022-06-06,Kelantan,1
2022-06-07,Kelantan,2
2022-06-08,Kelantan,2
2022-06-09,Kelantan,1
2022-06-10,Kelantan,11
2022-06-11,Kelantan,3
2022-06-12,Kelantan,1
2022-06-13,Kelantan,0
2022-06-14,Kelantan,5
2022-06-15,Kelantan,1
2022-06-16,Kelantan,0
2022-06-17,Kelantan,0
2022-06-18,Kelantan,18
2022-06-19,Kelantan,1
2022-06-20,Kelantan,7
2022-06-21,Kelantan,3
2022-06-22,Kelantan,1
2022-06-23,Kelantan,0
2022-06-24,Kelantan,1
2022-06-25,Kelantan,0
2022-06-26,Kelantan,0
2022-06-27,Kelantan,1
2022-06-28,Kelantan,0
2022-06-29,Kelantan,2
2022-06-30,Kelantan,1
2022-07-01,Kelantan,2
2022-07-02,Kelantan,0
2022-07-03,Kelantan,0
2022-07-04,Kelantan,1
2022-07-05,Kelantan,0
2022-07-06,Kelantan,0
2022-07-07,Kelantan,1
2022-07-08,Kelantan,0
2022-07-09,Kelantan,1
2022-07-10,Kelantan,0
2022-07-11,Kelantan,2
2022-07-12,Kelantan,0
2022-07-13,Kelantan,1
2022-07-14,Kelantan,0
2022-07-15,Kelantan,1
2022-07-16,Kelantan,0
2022-07-17,Kelantan,0
2022-07-18,Kelantan,0
2022-07-19,Kelantan,4
2022-07-20,Kelantan,0
2022-07-21,Kelantan,0
2022-07-22,Kelantan,1
2022-07-23,Kelantan,0
2022-07-24,Kelantan,2
2022-07-25,Kelantan,0
2022-07-26,Kelantan,2
2022-07-27,Kelantan,0
2022-07-28,Kelantan,0
2022-07-29,Kelantan,0
2022-07-30,Kelantan,1
2022-07-31,Kelantan,0
2022-08-01,Kelantan,0
2022-08-02,Kelantan,0
2022-08-03,Kelantan,0
2022-08-04,Kelantan,0
2022-08-05,Kelantan,1
2022-08-06,Kelantan,1
2022-08-07,Kelantan,2
2022-08-08,Kelantan,1
2022-08-09,Kelantan,0
2022-08-10,Kelantan,2
2022-08-11,Kelantan,1
2022-08-12,Kelantan,0
2022-08-13,Kelantan,2
2022-08-14,Kelantan,0
2022-08-15,Kelantan,1
2022-08-16,Kelantan,0
2022-08-17,Kelantan,2
2022-08-18,Kelantan,0
2022-08-19,Kelantan,0
2022-08-20,Kelantan,1
2022-08-21,Kelantan,0
2022-08-22,Kelantan,1
2022-08-23,Kelantan,2
2022-08-24,Kelantan,0
2022-08-25,Kelantan,0
2022-08-26,Kelantan,0
2022-08-27,Kelantan,0
2022-08-28,Kelantan,0
2022-08-29,Kelantan,0
2022-08-30,Kelantan,2
2022-08-31,Kelantan,68
2022-09-01,Kelantan,2
2022-09-02,Kelantan,8
2022-09-03,Kelantan,0
2022-09-04,Kelantan,1
2022-09-05,Kelantan,1
2022-09-06,Kelantan,1
2022-09-07,Kelantan,10
2022-09-08,Kelantan,15
2022-09-09,Kelantan,0
2022-09-10,Kelantan,3
2022-09-11,Kelantan,7
2022-09-12,Kelantan,6
2022-09-13,Kelantan,2
2022-09-14,Kelantan,14
2022-09-15,Kelantan,5
2022-09-16,Kelantan,1
2022-09-17,Kelantan,6
2022-09-18,Kelantan,2
2022-09-19,Kelantan,5
2022-09-20,Kelantan,4
2022-09-21,Kelantan,0
2022-09-22,Kelantan,2
2022-09-23,Kelantan,4
2022-09-24,Kelantan,4
2022-09-25,Kelantan,3
2022-09-26,Kelantan,9
2022-09-27,Kelantan,8
2022-09-28,Kelantan,0
2022-09-29,Kelantan,4
2022-09-30,Kelantan,11
2022-10-01,Kelantan,18
2022-10-02,Kelantan,14
2022-10-03,Kelantan,19
2022-10-04,Kelantan,31
2022-10-05,Kelantan,13
2022-10-06,Kelantan,18
2022-10-07,Kelantan,10
2022-10-08,Kelantan,4
2022-10-09,Kelantan,7
2022-10-10,Kelantan,4
2022-10-11,Kelantan,6
2022-10-12,Kelantan,3
2022-10-13,Kelantan,3
2022-10-14,Kelantan,2
2022-10-15,Kelantan,22
2022-10-16,Kelantan,5
2022-10-17,Kelantan,4
2022-10-18,Kelantan,1
2022-10-19,Kelantan,2
2022-10-20,Kelantan,3
2022-10-21,Kelantan,0
2022-10-22,Kelantan,1
2022-10-23,Kelantan,5
2022-10-24,Kelantan,4
2022-10-25,Kelantan,4
2022-10-26,Kelantan,3
2022-10-27,Kelantan,3
2022-10-28,Kelantan,4
2022-10-29,Kelantan,2
2022-10-30,Kelantan,3
2022-10-31,Kelantan,18
2022-11-01,Kelantan,1
2022-11-02,Kelantan,5
2022-11-03,Kelantan,3
2022-11-04,Kelantan,6
2022-11-05,Kelantan,3
2022-11-06,Kelantan,2
2022-11-07,Kelantan,4
2022-11-08,Kelantan,2
2022-11-09,Kelantan,2
2022-11-10,Kelantan,6
2022-11-11,Kelantan,0
2022-11-12,Kelantan,5
2022-11-13,Kelantan,2
2022-11-14,Kelantan,5
2022-11-15,Kelantan,1
2022-11-16,Kelantan,2
2022-11-17,Kelantan,8
2022-11-18,Kelantan,4
2022-11-19,Kelantan,2
2022-11-20,Kelantan,1
2022-11-21,Kelantan,1
2022-11-22,Kelantan,3
2022-11-23,Kelantan,9
2022-11-24,Kelantan,5
2022-11-25,Kelantan,0
2022-11-26,Kelantan,3
2022-11-27,Kelantan,3
2022-11-28,Kelantan,1
2022-11-29,Kelantan,3
2022-11-30,Kelantan,3
2022-12-01,Kelantan,9
2022-12-02,Kelantan,6
2022-12-03,Kelantan,4
2022-12-04,Kelantan,4
2022-12-05,Kelantan,2
2022-12-06,Kelantan,6
2022-12-07,Kelantan,1
2022-12-08,Kelantan,3
2022-12-09,Kelantan,2
2022-12-10,Kelantan,6
2022-12-11,Kelantan,0
2022-12-12,Kelantan,3
2022-12-13,Kelantan,5
2022-12-14,Kelantan,3
2022-12-15,Kelantan,2
2022-12-16,Kelantan,4
2022-12-17,Kelantan,2
2022-12-18,Kelantan,2
2022-12-19,Kelantan,1
2022-12-20,Kelantan,1
2022-12-21,Kelantan,1
2022-12-22,Kelantan,2
2022-12-23,Kelantan,3
2022-12-24,Kelantan,0
2022-12-25,Kelantan,2
2022-12-26,Kelantan,1
2022-12-27,Kelantan,0
2022-12-28,Kelantan,2
2022-12-29,Kelantan,6
2022-12-30,Kelantan,2
2022-12-31,Kelantan,3
2023-01-01,Kelantan,3
2023-01-02,Kelantan,0
2023-01-03,Kelantan,1
2023-01-04,Kelantan,7
2023-01-05,Kelantan,8
2023-01-06,Kelantan,3
2023-01-07,Kelantan,0
2023-01-08,Kelantan,4
2023-01-09,Kelantan,3
2023-01-10,Kelantan,1
2023-01-11,Kelantan,3
2023-01-12,Kelantan,2
2023-01-13,Kelantan,4
2023-01-14,Kelantan,2
2023-01-15,Kelantan,4
2023-01-16,Kelantan,3
2023-01-17,Kelantan,1
2023-01-18,Kelantan,2
2023-01-19,Kelantan,0
2023-01-20,Kelantan,2
2023-01-21,Kelantan,1
2023-01-22,Kelantan,0
2023-01-23,Kelantan,0
2023-01-24,Kelantan,0
2023-01-25,Kelantan,2
2023-01-26,Kelantan,2
2023-01-27,Kelantan,2
2023-01-28,Kelantan,2
2023-01-29,Kelantan,0
2023-01-30,Kelantan,0
2023-01-31,Kelantan,0
2023-02-01,Kelantan,0
2023-02-02,Kelantan,0
2023-02-03,Kelantan,2
2023-02-04,Kelantan,1
2023-02-05,Kelantan,0
2023-02-06,Kelantan,2
2023-02-07,Kelantan,1
2023-02-08,Kelantan,3
2023-02-09,Kelantan,1
2023-02-10,Kelantan,1
2023-02-11,Kelantan,4
2023-02-12,Kelantan,0
2023-02-13,Kelantan,1
2023-02-14,Kelantan,0
2023-02-15,Kelantan,0
2023-02-16,Kelantan,1
2023-02-17,Kelantan,7
2023-02-18,Kelantan,2
2023-02-19,Kelantan,1
2023-02-20,Kelantan,1
2023-02-21,Kelantan,1
2023-02-22,Kelantan,0
2023-02-23,Kelantan,1
2023-02-24,Kelantan,1
2023-02-25,Kelantan,0
2023-02-26,Kelantan,1
2023-02-27,Kelantan,3
2023-02-28,Kelantan,1
2023-03-01,Kelantan,2
2023-03-02,Kelantan,1
2023-03-03,Kelantan,2
2023-03-04,Kelantan,1
2023-03-05,Kelantan,3
2023-03-06,Kelantan,0
2023-03-07,Kelantan,0
2023-03-08,Kelantan,3
2023-03-09,Kelantan,4
2023-03-10,Kelantan,2
2023-03-11,Kelantan,2
2023-03-12,Kelantan,2
2023-03-13,Kelantan,5
2023-03-14,Kelantan,1
2023-03-15,Kelantan,3
2023-03-16,Kelantan,2
2023-03-17,Kelantan,3
2023-03-18,Kelantan,0
2023-03-19,Kelantan,3
2023-03-20,Kelantan,1
2023-03-21,Kelantan,1
2023-03-22,Kelantan,2
2023-03-23,Kelantan,0
2023-03-24,Kelantan,3
2023-03-25,Kelantan,0
2023-03-26,Kelantan,1
2023-03-27,Kelantan,1
2023-03-28,Kelantan,1
2023-03-29,Kelantan,2
2023-03-30,Kelantan,1
2023-03-31,Kelantan,1
2023-04-01,Kelantan,0
2023-04-02,Kelantan,1
2023-04-03,Kelantan,2
2023-04-04,Kelantan,2
2023-04-05,Kelantan,1
2023-04-06,Kelantan,1
2023-04-07,Kelantan,0
2023-04-08,Kelantan,1
2023-04-09,Kelantan,0
2023-04-10,Kelantan,0
2023-04-11,Kelantan,1
2023-04-12,Kelantan,3
2023-04-13,Kelantan,2
2023-04-14,Kelantan,2
2023-04-15,Kelantan,4
2023-04-16,Kelantan,2
2023-04-17,Kelantan,2
2023-04-18,Kelantan,1
2023-04-19,Kelantan,2
2023-04-20,Kelantan,2
2023-04-21,Kelantan,2
2023-04-22,Kelantan,0
2023-04-23,Kelantan,1
2023-04-24,Kelantan,1
2023-04-25,Kelantan,2
2023-04-26,Kelantan,1
2023-04-27,Kelantan,2
2023-04-28,Kelantan,1
2023-04-29,Kelantan,1
2023-04-30,Kelantan,0
2023-05-01,Kelantan,0
2023-05-02,Kelantan,1
2023-05-03,Kelantan,3
2023-05-04,Kelantan,1
2023-05-05,Kelantan,1
2023-05-06,Kelantan,2
2023-05-07,Kelantan,0
2023-05-08,Kelantan,0
2023-05-09,Kelantan,0
2023-05-10,Kelantan,1
2023-05-11,Kelantan,1
2023-05-12,Kelantan,8
2023-05-13,Kelantan,1
2023-05-14,Kelantan,1
2023-05-15,Kelantan,4
2023-05-16,Kelantan,1
2023-05-17,Kelantan,1
2023-05-18,Kelantan,0
2023-05-19,Kelantan,0
2023-05-20,Kelantan,0
2023-05-21,Kelantan,0
2023-05-22,Kelantan,0
2023-05-23,Kelantan,3
2023-05-24,Kelantan,0
2023-05-25,Kelantan,2
2023-05-26,Kelantan,0
2023-05-27,Kelantan,0
2023-05-28,Kelantan,1
2023-05-29,Kelantan,2
2023-05-30,Kelantan,0
2023-05-31,Kelantan,3
2023-06-01,Kelantan,1
2023-06-02,Kelantan,1
2023-06-03,Kelantan,2
2023-06-04,Kelantan,0
2023-06-05,Kelantan,0
2023-06-06,Kelantan,3
2023-06-07,Kelantan,2
2023-06-08,Kelantan,2
2023-06-09,Kelantan,0
2023-06-10,Kelantan,3
2023-06-11,Kelantan,1
2023-06-12,Kelantan,0
2023-06-13,Kelantan,4
2023-06-14,Kelantan,2
2023-06-15,Kelantan,1
2023-06-16,Kelantan,1
2023-06-17,Kelantan,1
2023-06-18,Kelantan,1
2023-06-19,Kelantan,19
2023-06-20,Kelantan,0
2023-06-21,Kelantan,4
2023-06-22,Kelantan,2
2023-06-23,Kelantan,1
2023-06-24,Kelantan,0
2023-06-25,Kelantan,0
2023-06-26,Kelantan,1
2023-06-27,Kelantan,0
2023-06-28,Kelantan,2
2023-06-29,Kelantan,1
2023-06-30,Kelantan,0
2023-07-01,Kelantan,1
2023-07-02,Kelantan,2
2023-07-03,Kelantan,1
2023-07-04,Kelantan,2
